# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1419547	1422396	+	KAG5468403.1			hypothetical protein			LSCM1_02383	2850	949	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1423163	1425781	+							LSCM1_02384	2619		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1423163	1425781	+			KAG5468404.1	hypothetical protein			LSCM1_02384	2619		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1423163	1425781	+	KAG5468404.1			hypothetical protein			LSCM1_02384	2619	872	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1426740	1428575	+							LSCM1_02385	1836		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1426740	1428575	+			KAG5468405.1	hypothetical protein			LSCM1_02385	1836		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1426740	1428575	+	KAG5468405.1			hypothetical protein			LSCM1_02385	1836	611	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1429936	1431102	+							LSCM1_02386	1167		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1429936	1431102	+			KAG5468406.1	hypothetical protein			LSCM1_02386	1167		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1429936	1431102	+	KAG5468406.1			hypothetical protein			LSCM1_02386	1167	388	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1435056	1435577	+							LSCM1_02387	522		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1435056	1435577	+			KAG5468407.1	hypothetical protein			LSCM1_02387	522		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1435056	1435577	+	KAG5468407.1			hypothetical protein			LSCM1_02387	522	173	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1436902	1438617	+							LSCM1_02388	1716		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1436902	1438617	+			KAG5468408.1	hypothetical protein			LSCM1_02388	1716		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1436902	1438617	+	KAG5468408.1			hypothetical protein			LSCM1_02388	1716	571	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1439643	1441178	+							LSCM1_02389	1536		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1439643	1441178	+			KAG5468409.1	hypothetical protein			LSCM1_02389	1536		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1439643	1441178	+	KAG5468409.1			hypothetical protein			LSCM1_02389	1536	511	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1444908	1445396	+							LSCM1_02390	489		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1444908	1445396	+			KAG5468410.1	hypothetical protein			LSCM1_02390	489		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1444908	1445396	+	KAG5468410.1			hypothetical protein			LSCM1_02390	489	162	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1449589	1449909	+							LSCM1_02391	321		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1449589	1449909	+			KAG5468411.1	hypothetical protein			LSCM1_02391	321		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1449589	1449909	+	KAG5468411.1			hypothetical protein			LSCM1_02391	321	106	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1454028	1454507	+							LSCM1_02392	480		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1454028	1454507	+			KAG5468412.1	hypothetical protein			LSCM1_02392	480		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1454028	1454507	+	KAG5468412.1			hypothetical protein			LSCM1_02392	480	159	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1456145	1458061	+							LSCM1_02393	1917		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1456145	1458061	+			KAG5468413.1	hypothetical protein			LSCM1_02393	1917		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1456145	1458061	+	KAG5468413.1			hypothetical protein			LSCM1_02393	1917	638	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1462148	1463980	+							LSCM1_02394	1833		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1462148	1463980	+			KAG5468414.1	hypothetical protein			LSCM1_02394	1833		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1462148	1463980	+	KAG5468414.1			hypothetical protein			LSCM1_02394	1833	610	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1466147	1466755	+							LSCM1_02395	609		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1466147	1466755	+			KAG5468415.1	hypothetical protein			LSCM1_02395	609		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1466147	1466755	+	KAG5468415.1			hypothetical protein			LSCM1_02395	609	202	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1467771	1471853	+							LSCM1_02396	4083		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1467771	1471853	+			KAG5468416.1	hypothetical protein			LSCM1_02396	4083		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1467771	1471853	+	KAG5468416.1			hypothetical protein			LSCM1_02396	4083	1360	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1472622	1473995	+							LSCM1_02397	1374		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1472622	1473995	+			KAG5468417.1	hypothetical protein			LSCM1_02397	1374		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1472622	1473995	+	KAG5468417.1			hypothetical protein			LSCM1_02397	1374	457	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1475759	1476310	+							LSCM1_02398	552		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1475759	1476310	+			KAG5468418.1	hypothetical protein			LSCM1_02398	552		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1475759	1476310	+	KAG5468418.1			hypothetical protein			LSCM1_02398	552	183	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1477321	1478229	+							LSCM1_02399	909		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1477321	1478229	+			KAG5468419.1	hypothetical protein			LSCM1_02399	909		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1477321	1478229	+	KAG5468419.1			hypothetical protein			LSCM1_02399	909	302	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1480276	1481322	+							LSCM1_02400	1047		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1480276	1481322	+			KAG5468420.1	hypothetical protein			LSCM1_02400	1047		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1480276	1481322	+	KAG5468420.1			hypothetical protein			LSCM1_02400	1047	348	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1481930	1483396	+							LSCM1_02401	1467		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1481930	1483396	+			KAG5468421.1	hypothetical protein			LSCM1_02401	1467		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1481930	1483396	+	KAG5468421.1			hypothetical protein			LSCM1_02401	1467	488	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1486490	1487959	+							LSCM1_02402	1470		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1486490	1487959	+			KAG5468422.1	hypothetical protein			LSCM1_02402	1470		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1486490	1487959	+	KAG5468422.1			hypothetical protein			LSCM1_02402	1470	489	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1490712	1492433	+							LSCM1_02403	1722		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1490712	1492433	+			KAG5468423.1	hypothetical protein			LSCM1_02403	1722		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1490712	1492433	+	KAG5468423.1			hypothetical protein			LSCM1_02403	1722	573	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1493396	1494667	+							LSCM1_02404	1272		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1493396	1494667	+			KAG5468424.1	hypothetical protein			LSCM1_02404	1272		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1493396	1494667	+	KAG5468424.1			hypothetical protein			LSCM1_02404	1272	423	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1495750	1496616	+							LSCM1_02405	867		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1495750	1496616	+			KAG5468425.1	hypothetical protein			LSCM1_02405	867		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1495750	1496616	+	KAG5468425.1			hypothetical protein			LSCM1_02405	867	288	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1497587	1499368	+							LSCM1_02406	1782		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1497587	1499368	+			KAG5468426.1	hypothetical protein			LSCM1_02406	1782		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1497587	1499368	+	KAG5468426.1			hypothetical protein			LSCM1_02406	1782	593	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1500920	1504843	+							LSCM1_02407	3924		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1500920	1504843	+			KAG5468427.1	hypothetical protein			LSCM1_02407	3924		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1500920	1504843	+	KAG5468427.1			hypothetical protein			LSCM1_02407	3924	1307	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1505878	1506948	+							LSCM1_02408	1071		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1505878	1506948	+			KAG5468428.1	hypothetical protein			LSCM1_02408	1071		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1505878	1506948	+	KAG5468428.1			hypothetical protein			LSCM1_02408	1071	356	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1507703	1508296	+							LSCM1_02409	594		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1507703	1508296	+			KAG5468429.1	hypothetical protein			LSCM1_02409	594		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1507703	1508296	+	KAG5468429.1			hypothetical protein			LSCM1_02409	594	197	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1509346	1509918	+							LSCM1_02410	573		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1509346	1509918	+			KAG5468430.1	hypothetical protein			LSCM1_02410	573		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1509346	1509918	+	KAG5468430.1			hypothetical protein			LSCM1_02410	573	190	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1510766	1511632	+							LSCM1_02411	867		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1510766	1511632	+			KAG5468431.1	hypothetical protein			LSCM1_02411	867		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1510766	1511632	+	KAG5468431.1			hypothetical protein			LSCM1_02411	867	288	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1512456	1513157	+							LSCM1_02412	702		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1512456	1513157	+			KAG5468432.1	hypothetical protein			LSCM1_02412	702		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1512456	1513157	+	KAG5468432.1			hypothetical protein			LSCM1_02412	702	233	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1513965	1514723	+							LSCM1_02413	759		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1513965	1514723	+			KAG5468433.1	hypothetical protein			LSCM1_02413	759		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1513965	1514723	+	KAG5468433.1			hypothetical protein			LSCM1_02413	759	252	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1515753	1516445	+							LSCM1_02414	693		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1515753	1516445	+			KAG5468434.1	hypothetical protein			LSCM1_02414	693		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1515753	1516445	+	KAG5468434.1			hypothetical protein			LSCM1_02414	693	230	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1517906	1518247	+							LSCM1_02415	342		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1517906	1518247	+			KAG5468435.1	hypothetical protein			LSCM1_02415	342		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1517906	1518247	+	KAG5468435.1			hypothetical protein			LSCM1_02415	342	113	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1519125	1521203	+							LSCM1_02416	2079		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1519125	1521203	+			KAG5468436.1	hypothetical protein			LSCM1_02416	2079		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1519125	1521203	+	KAG5468436.1			hypothetical protein			LSCM1_02416	2079	692	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1523234	1537171	+							LSCM1_02417	13938		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1523234	1537171	+			KAG5468437.1	hypothetical protein			LSCM1_02417	13938		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1523234	1537171	+	KAG5468437.1			hypothetical protein			LSCM1_02417	13938	4645	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1538898	1539812	+							LSCM1_02418	915		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1538898	1539812	+			KAG5468438.1	hypothetical protein			LSCM1_02418	915		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1538898	1539812	+	KAG5468438.1			hypothetical protein			LSCM1_02418	915	304	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1542410	1543906	+							LSCM1_02419	1497		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1542410	1543906	+			KAG5468439.1	hypothetical protein			LSCM1_02419	1497		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1542410	1543906	+	KAG5468439.1			hypothetical protein			LSCM1_02419	1497	498	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1544905	1545198	+							LSCM1_02420	294		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1544905	1545198	+			KAG5468440.1	hypothetical protein			LSCM1_02420	294		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1544905	1545198	+	KAG5468440.1			hypothetical protein			LSCM1_02420	294	97	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1546467	1548047	+							LSCM1_02421	1581		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1546467	1548047	+			KAG5468441.1	hypothetical protein			LSCM1_02421	1581		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1546467	1548047	+	KAG5468441.1			hypothetical protein			LSCM1_02421	1581	526	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1549254	1550873	+							LSCM1_02422	1620		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1549254	1550873	+			KAG5468442.1	hypothetical protein			LSCM1_02422	1620		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1549254	1550873	+	KAG5468442.1			hypothetical protein			LSCM1_02422	1620	539	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1555048	1562934	+							LSCM1_02423	7887		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1555048	1562934	+			KAG5468443.1	hypothetical protein			LSCM1_02423	7887		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1555048	1562934	+	KAG5468443.1			hypothetical protein			LSCM1_02423	7887	2628	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1567033	1567845	+							LSCM1_02424	813		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1567033	1567845	+			KAG5468444.1	hypothetical protein			LSCM1_02424	813		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1567033	1567845	+	KAG5468444.1			hypothetical protein			LSCM1_02424	813	270	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1570651	1570968	+							LSCM1_02425	318		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1570651	1570968	+			KAG5468445.1	hypothetical protein			LSCM1_02425	318		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1570651	1570968	+	KAG5468445.1			hypothetical protein			LSCM1_02425	318	105	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1573162	1573449	+							LSCM1_02426	288		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1573162	1573449	+			KAG5468446.1	hypothetical protein			LSCM1_02426	288		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1573162	1573449	+	KAG5468446.1			hypothetical protein			LSCM1_02426	288	95	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1576875	1580981	+							LSCM1_02427	4107		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1576875	1580981	+			KAG5468447.1	hypothetical protein			LSCM1_02427	4107		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1576875	1580981	+	KAG5468447.1			hypothetical protein			LSCM1_02427	4107	1368	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1581955	1584450	+							LSCM1_02428	2496		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1581955	1584450	+			KAG5468448.1	hypothetical protein			LSCM1_02428	2496		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1581955	1584450	+	KAG5468448.1			hypothetical protein			LSCM1_02428	2496	831	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1585641	1586084	+							LSCM1_02429	444		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1585641	1586084	+			KAG5468449.1	hypothetical protein			LSCM1_02429	444		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1585641	1586084	+	KAG5468449.1			hypothetical protein			LSCM1_02429	444	147	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1587390	1588826	+							LSCM1_02430	1437		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1587390	1588826	+			KAG5468450.1	hypothetical protein			LSCM1_02430	1437		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1587390	1588826	+	KAG5468450.1			hypothetical protein			LSCM1_02430	1437	478	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1589302	1590822	+							LSCM1_02431	1521		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1589302	1590822	+			KAG5468451.1	hypothetical protein			LSCM1_02431	1521		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1589302	1590822	+	KAG5468451.1			hypothetical protein			LSCM1_02431	1521	506	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1591373	1591684	+							LSCM1_02432	312		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1591373	1591684	+			KAG5468452.1	hypothetical protein			LSCM1_02432	312		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1591373	1591684	+	KAG5468452.1			hypothetical protein			LSCM1_02432	312	103	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1593296	1594303	+							LSCM1_02433	1008		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1593296	1594303	+			KAG5468453.1	hypothetical protein			LSCM1_02433	1008		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1593296	1594303	+	KAG5468453.1			hypothetical protein			LSCM1_02433	1008	335	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1595172	1596164	+							LSCM1_02434	993		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1595172	1596164	+			KAG5468454.1	hypothetical protein			LSCM1_02434	993		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1595172	1596164	+	KAG5468454.1			hypothetical protein			LSCM1_02434	993	330	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1596828	1598084	+							LSCM1_02435	1257		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1596828	1598084	+			KAG5468455.1	hypothetical protein			LSCM1_02435	1257		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1596828	1598084	+	KAG5468455.1			hypothetical protein			LSCM1_02435	1257	418	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1598832	1600859	+							LSCM1_02436	2028		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1598832	1600859	+			KAG5468456.1	hypothetical protein			LSCM1_02436	2028		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1598832	1600859	+	KAG5468456.1			hypothetical protein			LSCM1_02436	2028	675	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1602651	1605371	+							LSCM1_02437	2721		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1602651	1605371	+			KAG5468457.1	hypothetical protein			LSCM1_02437	2721		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1602651	1605371	+	KAG5468457.1			hypothetical protein			LSCM1_02437	2721	906	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1607119	1609188	+							LSCM1_02438	2070		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1607119	1609188	+			KAG5468458.1	hypothetical protein			LSCM1_02438	2070		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1607119	1609188	+	KAG5468458.1			hypothetical protein			LSCM1_02438	2070	689	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1610572	1611339	+							LSCM1_02439	768		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1610572	1611339	+			KAG5468459.1	hypothetical protein			LSCM1_02439	768		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1610572	1611339	+	KAG5468459.1			hypothetical protein			LSCM1_02439	768	255	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1612799	1614340	+							LSCM1_02440	1542		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1612799	1614340	+			KAG5468460.1	hypothetical protein			LSCM1_02440	1542		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1612799	1614340	+	KAG5468460.1			hypothetical protein			LSCM1_02440	1542	513	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1615922	1616848	+							LSCM1_02441	927		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1615922	1616848	+			KAG5468461.1	hypothetical protein			LSCM1_02441	927		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1615922	1616848	+	KAG5468461.1			hypothetical protein			LSCM1_02441	927	308	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1617694	1625490	+							LSCM1_02442	7797		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1617694	1625490	+			KAG5468462.1	hypothetical protein			LSCM1_02442	7797		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1617694	1625490	+	KAG5468462.1			hypothetical protein			LSCM1_02442	7797	2598	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1626233	1627165	+							LSCM1_02443	933		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1626233	1627165	+			KAG5468463.1	hypothetical protein			LSCM1_02443	933		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1626233	1627165	+	KAG5468463.1			hypothetical protein			LSCM1_02443	933	310	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1628303	1630750	+							LSCM1_02444	2448		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1628303	1630750	+			KAG5468464.1	hypothetical protein			LSCM1_02444	2448		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1628303	1630750	+	KAG5468464.1			hypothetical protein			LSCM1_02444	2448	815	
gene	protein_coding	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1631884	1633287	+							LSCM1_02445	1404		
mRNA		GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1631884	1633287	+			KAG5468465.1	hypothetical protein			LSCM1_02445	1404		
CDS	with_protein	GCA_017916325.1	Primary Assembly	chromosome	34	CM030429.1	1631884	1633287	+	KAG5468465.1			hypothetical protein			LSCM1_02445	1404	467	
