# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1208284	1208976	+	CBZ37756.1			hypothetical protein, unknown function			LDBPK_342790	693	230	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1209767	1210315	+							LDBPK_342800	549		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1209767	1210315	+	CBZ37757.1			hypothetical protein, conserved			LDBPK_342800	549	182	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1211386	1212417	+							LDBPK_342810	1032		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1211386	1212417	+	CBZ37758.1			hypothetical protein, conserved			LDBPK_342810	1032	343	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1214208	1215464	+							LDBPK_342820	1257		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1214208	1215464	+	CBZ37759.1			hypothetical protein, unknown function			LDBPK_342820	1257	418	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1217424	1219310	+							LDBPK_342830	1887		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1217424	1219310	+	CBZ37760.1			hypothetical protein, conserved			LDBPK_342830	1887	628	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1220411	1221160	+							LDBPK_342840	750		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1220411	1221160	+	CBZ37761.1			hypothetical protein, conserved			LDBPK_342840	750	249	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1224031	1226856	+							LDBPK_342850	2826		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1224031	1226856	+	CBZ37762.1			protein kinase, putative			LDBPK_342850	2826	941	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1229759	1230811	+							LDBPK_342860	1053		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1229759	1230811	+	CBZ37763.1			hypothetical protein, conserved			LDBPK_342860	1053	350	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1231835	1233634	+							LDBPK_342870	1800		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1231835	1233634	+	CBZ37764.1			hypothetical protein, conserved			LDBPK_342870	1800	599	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1234888	1235424	+							LDBPK_342880	537		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1234888	1235424	+	CBZ37765.1			hypothetical protein, conserved			LDBPK_342880	537	178	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1239315	1240391	+							LDBPK_342890	1077		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1239315	1240391	+	CBZ37766.1			mitochondrial carrier protein-like protein			LDBPK_342890	1077	358	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1243234	1245144	+							LDBPK_342900	1911		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1243234	1245144	+	CBZ37767.1			hypothetical protein, conserved			LDBPK_342900	1911	636	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1250744	1252048	+							LDBPK_342910	1305		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1250744	1252048	+	CBZ37768.1			hypothetical protein, conserved			LDBPK_342910	1305	434	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1252906	1253670	+							LDBPK_342920	765		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1252906	1253670	+	CBZ37769.1			hypothetical protein, conserved			LDBPK_342920	765	254	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1254802	1256079	+							LDBPK_342930	1278		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1254802	1256079	+	CBZ37770.1			hypothetical protein, conserved			LDBPK_342930	1278	425	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1257181	1258947	+							LDBPK_342940	1767		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1257181	1258947	+	CBZ37771.1			hypothetical protein, conserved			LDBPK_342940	1767	588	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1260085	1261791	+							LDBPK_342950	1707		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1260085	1261791	+	CBZ37772.1			hypothetical protein, conserved			LDBPK_342950	1707	568	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1263520	1264728	+							LDBPK_342960	1209		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1263520	1264728	+	CBZ37773.1			hypothetical protein, conserved			LDBPK_342960	1209	402	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1267384	1268916	+							LDBPK_342970	1533		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1267384	1268916	+	CBZ37774.1			hypothetical protein, conserved			LDBPK_342970	1533	510	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1274487	1277690	+							LDBPK_342980	3204		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1274487	1277690	+	CBZ37775.1			hypothetical protein, conserved			LDBPK_342980	3204	1067	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1278252	1278887	+							LDBPK_342990	636		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1278252	1278887	+	CBZ37776.1			hypothetical protein, conserved			LDBPK_342990	636	211	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1279939	1283412	+							LDBPK_343000	3474		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1279939	1283412	+	CBZ37777.1			aminophospholipid translocase, putative			LDBPK_343000	3474	1157	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1284779	1285219	+							LDBPK_343010	441		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1284779	1285219	+	CBZ37778.1			hypothetical protein, conserved			LDBPK_343010	441	146	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1293643	1295556	+							LDBPK_343020	1914		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1293643	1295556	+	CBZ37779.1			hypothetical protein, conserved			LDBPK_343020	1914	637	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1296777	1298528	+							LDBPK_343030	1752		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1296777	1298528	+	CBZ37780.1			putative pyruvate/indole-pyruvate carboxylase, putative			LDBPK_343030	1752	583	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1303699	1306137	+							LDBPK_343040	2439		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1303699	1306137	+	CBZ37781.1			hypothetical protein, conserved			LDBPK_343040	2439	812	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1308959	1309516	+							LDBPK_343050	558		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1308959	1309516	+	CBZ37782.1			hypothetical protein, conserved			LDBPK_343050	558	185	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1310717	1312480	+							LDBPK_343060	1764		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1310717	1312480	+	CBZ37783.1			hypothetical protein, conserved			LDBPK_343060	1764	587	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1313948	1315384	+							LDBPK_343070	1437		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1313948	1315384	+	CBZ37784.1			hypothetical protein, conserved			LDBPK_343070	1437	478	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1316127	1316768	+							LDBPK_343080	642		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1316127	1316768	+	CBZ37785.1			hypothetical protein, conserved			LDBPK_343080	642	213	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1317234	1318805	+							LDBPK_343090	1572		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1317234	1318805	+	CBZ37786.1			hypothetical protein, conserved			LDBPK_343090	1572	523	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1320090	1320551	+							LDBPK_343100	462		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1320090	1320551	+	CBZ37787.1			hypothetical protein, conserved			LDBPK_343100	462	153	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1321846	1323486	+							LDBPK_343110	1641		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1321846	1323486	+	CBZ37788.1			cytochrome p450-like protein			LDBPK_343110	1641	546	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1327839	1330022	+							LDBPK_343120	2184		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1327839	1330022	+	CBZ37789.1			hypothetical protein, conserved			LDBPK_343120	2184	727	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1330503	1332125	+							LDBPK_343130	1623		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1330503	1332125	+	CBZ37790.1			ATPase-like protein			LDBPK_343130	1623	540	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1332733	1333368	+							LDBPK_343140	636		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1332733	1333368	+	CBZ37791.1			hypothetical protein, conserved			LDBPK_343140	636	211	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1334183	1334635	+							LDBPK_343150	453		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1334183	1334635	+	CBZ37792.1			hypothetical protein, conserved			LDBPK_343150	453	150	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1335777	1336682	+							LDBPK_343160	906		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1335777	1336682	+	CBZ37793.1			aldose 1-epimerase-like protein			LDBPK_343160	906	301	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1343247	1345436	+							LDBPK_343170	2190		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1343247	1345436	+	CBZ37794.1			hypothetical protein, conserved			LDBPK_343170	2190	729	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1348609	1349571	+							LDBPK_343180	963		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1348609	1349571	+	CBZ37795.1			hypothetical protein, unknown function			LDBPK_343180	963	320	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1351522	1351836	+							LDBPK_343190	315		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1351522	1351836	+	CBZ37796.1			hypothetical protein, unknown function			LDBPK_343190	315	104	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1354190	1355737	+							LDBPK_343200	1548		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1354190	1355737	+	CBZ37797.1			hypothetical protein, conserved			LDBPK_343200	1548	515	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1357003	1359273	+							LDBPK_343210	2271		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1357003	1359273	+	CBZ37798.1			cleavage and polyadenylation specificity factor, putative			LDBPK_343210	2271	756	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1362570	1364477	+							LDBPK_343220	1908		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1362570	1364477	+	CBZ37799.1			DNA topoisomerase IB, large subunit			LDBPK_343220	1908	635	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1366131	1369760	+							LDBPK_343230	3630		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1366131	1369760	+	CBZ37800.1			hypothetical protein, conserved			LDBPK_343230	3630	1209	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1370382	1371809	+							LDBPK_343240	1428		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1370382	1371809	+	CBZ37801.1			hypothetical protein, conserved			LDBPK_343240	1428	475	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1373005	1374081	+							LDBPK_343250	1077		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1373005	1374081	+	CBZ37802.1			hypothetical protein, conserved			LDBPK_343250	1077	358	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1376391	1377104	+							LDBPK_343260	714		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1376391	1377104	+	CBZ37803.1			hypothetical protein, conserved			LDBPK_343260	714	237	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1377875	1379152	+							LDBPK_343270	1278		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1377875	1379152	+	CBZ37804.1			hypothetical protein, conserved			LDBPK_343270	1278	425	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1380062	1381441	+							LDBPK_343280	1380		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1380062	1381441	+	CBZ37805.1			ruvb-like 1 DNA helicase, putative			LDBPK_343280	1380	459	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1382533	1383519	+							LDBPK_343290	987		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1382533	1383519	+	CBZ37806.1			hypothetical protein, conserved			LDBPK_343290	987	328	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1384477	1387341	+							LDBPK_343300	2865		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1384477	1387341	+	CBZ37807.1			peroxisome biosynthesis protein-like protein			LDBPK_343300	2865	954	
gene	tRNA	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1387613	1387619	-							LDBPK_34tRNA6	7		
tRNA		GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1387613	1387619	-				tRNA-Asn			LDBPK_34tRNA6	7		
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1388856	1394693	+							LDBPK_343310	5838		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1388856	1394693	+	CBZ37808.1			hypothetical protein, conserved			LDBPK_343310	5838	1945	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1395384	1396058	+							LDBPK_343320	675		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1395384	1396058	+	CBZ37809.1			hypothetical protein, conserved			LDBPK_343320	675	224	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1397015	1398241	+							LDBPK_343330	1227		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1397015	1398241	+	CBZ37810.1			hypothetical protein, conserved			LDBPK_343330	1227	408	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1398810	1399835	+							LDBPK_343340	1026		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1398810	1399835	+	CBZ37811.1			hypothetical protein, conserved			LDBPK_343340	1026	341	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1401507	1404329	+							LDBPK_343350	2823		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1401507	1404329	+	CBZ37812.1			hypothetical protein, conserved			LDBPK_343350	2823	940	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1405113	1407725	+							LDBPK_343360	2613		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1405113	1407725	+	CBZ37813.1			hypothetical protein, conserved			LDBPK_343360	2613	870	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1408562	1410397	+							LDBPK_343370	1836		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1408562	1410397	+	CBZ37814.1			phosphatidylinositol 4-kinase, putative			LDBPK_343370	1836	611	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1411908	1413074	+							LDBPK_343380	1167		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1411908	1413074	+	CBZ37815.1			adenosine kinase-like protein			LDBPK_343380	1167	388	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1417106	1417627	+							LDBPK_343390	522		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1417106	1417627	+	CBZ37816.1			hypothetical protein, conserved			LDBPK_343390	522	173	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1418947	1420659	+							LDBPK_343400	1713		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1418947	1420659	+	CBZ37817.1			hypothetical protein, conserved			LDBPK_343400	1713	570	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1421747	1423282	+							LDBPK_343410	1536		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1421747	1423282	+	CBZ37818.1			hypothetical protein, conserved			LDBPK_343410	1536	511	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1425869	1426357	+							LDBPK_343420	489		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1425869	1426357	+	CBZ37819.1			hypothetical protein, conserved			LDBPK_343420	489	162	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1429989	1430516	+							LDBPK_343430	528		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1429989	1430516	+	CBZ37820.1			hypothetical protein, pseudogene			LDBPK_343430	528	175	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1434534	1435013	+							LDBPK_343440	480		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1434534	1435013	+	CBZ37821.1			60S ribosomal protein L21, putative			LDBPK_343440	480	159	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1436374	1438287	+							LDBPK_343450	1914		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1436374	1438287	+	CBZ37822.1			transmembrane/endomembrane-like protein			LDBPK_343450	1914	637	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1442168	1444000	+							LDBPK_343460	1833		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1442168	1444000	+	CBZ37823.1			vacuolar ATP synthase catalytic subunit A, putative			LDBPK_343460	1833	610	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1445976	1446584	+							LDBPK_343470	609		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1445976	1446584	+	CBZ37824.1			50S ribosomal protein L13-like protein			LDBPK_343470	609	202	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1447581	1451705	+							LDBPK_343480	4125		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1447581	1451705	+	CBZ37825.1			hypothetical protein, conserved			LDBPK_343480	4125	1374	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1452411	1453787	+							LDBPK_343490	1377		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1452411	1453787	+	CBZ37826.1			hypothetical protein, conserved			LDBPK_343490	1377	458	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1455165	1455716	+							LDBPK_343500	552		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1455165	1455716	+	CBZ37827.1			hypothetical protein, conserved			LDBPK_343500	552	183	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1456559	1457467	+							LDBPK_343510	909		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1456559	1457467	+	CBZ37828.1			hypothetical protein, conserved			LDBPK_343510	909	302	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1458236	1459282	+							LDBPK_343520	1047		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1458236	1459282	+	CBZ37829.1			hypothetical protein, conserved			LDBPK_343520	1047	348	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1459978	1461444	+							LDBPK_343530	1467		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1459978	1461444	+	CBZ37830.1			serine palmitoyltransferase-like protein			LDBPK_343530	1467	488	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1464425	1465747	+							LDBPK_343540	1323		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1464425	1465747	+	CBZ37831.1			hypothetical protein			LDBPK_343540	1323	440	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1468756	1470309	+							LDBPK_343550	1554		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1468756	1470309	+	CBZ37832.1			hypothetical protein, conserved			LDBPK_343550	1554	517	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1471671	1472474	+							LDBPK_343560	804		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1471671	1472474	+	CBZ37833.1			actin-like protein, putative			LDBPK_343560	804	267	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1473659	1474516	+							LDBPK_343570	858		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1473659	1474516	+	CBZ37834.1			hypothetical protein, conserved			LDBPK_343570	858	285	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1475320	1477101	+							LDBPK_343580	1782		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1475320	1477101	+	CBZ37835.1			phosphomannomutase-like protein			LDBPK_343580	1782	593	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1478927	1482841	+							LDBPK_343590	3915		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1478927	1482841	+	CBZ37836.1			hypothetical protein, conserved			LDBPK_343590	3915	1304	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1483775	1484842	+							LDBPK_343600	1068		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1483775	1484842	+	CBZ37837.1			hypothetical protein, conserved			LDBPK_343600	1068	355	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1485597	1486190	+							LDBPK_343610	594		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1485597	1486190	+	CBZ37838.1			hypothetical protein, conserved			LDBPK_343610	594	197	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1487146	1487718	+							LDBPK_343620	573		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1487146	1487718	+	CBZ37839.1			ribosomal protein L14, putative			LDBPK_343620	573	190	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1488588	1489457	+							LDBPK_343630	870		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1488588	1489457	+	CBZ37840.1			hypothetical protein, conserved			LDBPK_343630	870	289	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1490223	1490924	+							LDBPK_343640	702		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1490223	1490924	+	CBZ37841.1			hypothetical protein, conserved			LDBPK_343640	702	233	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1491787	1492566	+							LDBPK_343650	780		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1491787	1492566	+	CBZ37842.1			hypothetical protein, conserved			LDBPK_343650	780	259	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1493541	1494233	+							LDBPK_343660	693		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1493541	1494233	+	CBZ37843.1			aquaporin 9, putative			LDBPK_343660	693	230	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1495662	1496003	+							LDBPK_343670	342		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1495662	1496003	+	CBZ37844.1			small nuclear ribonucleoprotein, putative			LDBPK_343670	342	113	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1496572	1498914	+							LDBPK_343680	2343		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1496572	1498914	+	CBZ37845.1			hypothetical protein, conserved			LDBPK_343680	2343	780	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1500713	1514650	+							LDBPK_343690	13938		
CDS	with_protein	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1500713	1514650	+	CBZ37846.1			dynein heavy chain, putative			LDBPK_343690	13938	4645	
gene	protein_coding	GCA_000227135.2	Primary Assembly	chromosome	34	FR799621.2	1516150	1517064	+							LDBPK_343700	915		
