# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1505132	1506613	+							CUR178_01671	1482		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1505132	1506613	+			KAG5468835.1	hypothetical protein			CUR178_01671	1482		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1505132	1506613	+	KAG5468835.1			hypothetical protein			CUR178_01671	1482	493	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1508626	1510347	+							CUR178_01672	1722		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1508626	1510347	+			KAG5468836.1	hypothetical protein			CUR178_01672	1722		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1508626	1510347	+	KAG5468836.1			hypothetical protein			CUR178_01672	1722	573	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1511288	1512559	+							CUR178_01673	1272		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1511288	1512559	+			KAG5468837.1	hypothetical protein			CUR178_01673	1272		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1511288	1512559	+	KAG5468837.1			hypothetical protein			CUR178_01673	1272	423	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1513670	1514560	+							CUR178_01674	891		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1513670	1514560	+			KAG5468838.1	hypothetical protein			CUR178_01674	891		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1513670	1514560	+	KAG5468838.1			hypothetical protein			CUR178_01674	891	296	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1515449	1517230	+							CUR178_01675	1782		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1515449	1517230	+			KAG5468839.1	hypothetical protein			CUR178_01675	1782		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1515449	1517230	+	KAG5468839.1			hypothetical protein			CUR178_01675	1782	593	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1518827	1522747	+							CUR178_01676	3921		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1518827	1522747	+			KAG5468840.1	hypothetical protein			CUR178_01676	3921		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1518827	1522747	+	KAG5468840.1			hypothetical protein			CUR178_01676	3921	1306	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1523780	1524850	+							CUR178_01677	1071		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1523780	1524850	+			KAG5468841.1	hypothetical protein			CUR178_01677	1071		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1523780	1524850	+	KAG5468841.1			hypothetical protein			CUR178_01677	1071	356	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1525602	1526195	+							CUR178_01678	594		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1525602	1526195	+			KAG5468842.1	hypothetical protein			CUR178_01678	594		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1525602	1526195	+	KAG5468842.1			hypothetical protein			CUR178_01678	594	197	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1527213	1527782	+							CUR178_01679	570		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1527213	1527782	+			KAG5468843.1	hypothetical protein			CUR178_01679	570		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1527213	1527782	+	KAG5468843.1			hypothetical protein			CUR178_01679	570	189	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1528611	1529480	+							CUR178_01680	870		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1528611	1529480	+			KAG5468844.1	hypothetical protein			CUR178_01680	870		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1528611	1529480	+	KAG5468844.1			hypothetical protein			CUR178_01680	870	289	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1530234	1530935	+							CUR178_01681	702		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1530234	1530935	+			KAG5468845.1	hypothetical protein			CUR178_01681	702		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1530234	1530935	+	KAG5468845.1			hypothetical protein			CUR178_01681	702	233	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1531677	1532519	+							CUR178_01682	843		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1531677	1532519	+			KAG5468846.1	hypothetical protein			CUR178_01682	843		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1531677	1532519	+	KAG5468846.1			hypothetical protein			CUR178_01682	843	280	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1532867	1533559	+							CUR178_01683	693		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1532867	1533559	+			KAG5468847.1	hypothetical protein			CUR178_01683	693		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1532867	1533559	+	KAG5468847.1			hypothetical protein			CUR178_01683	693	230	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1535199	1535540	+							CUR178_01684	342		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1535199	1535540	+			KAG5468848.1	hypothetical protein			CUR178_01684	342		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1535199	1535540	+	KAG5468848.1			hypothetical protein			CUR178_01684	342	113	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1536435	1538504	+							CUR178_01685	2070		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1536435	1538504	+			KAG5468849.1	hypothetical protein			CUR178_01685	2070		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1536435	1538504	+	KAG5468849.1			hypothetical protein			CUR178_01685	2070	689	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1540442	1554382	+							CUR178_01686	13941		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1540442	1554382	+			KAG5468850.1	hypothetical protein			CUR178_01686	13941		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1540442	1554382	+	KAG5468850.1			hypothetical protein			CUR178_01686	13941	4646	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1556023	1556937	+							CUR178_01687	915		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1556023	1556937	+			KAG5468851.1	hypothetical protein			CUR178_01687	915		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1556023	1556937	+	KAG5468851.1			hypothetical protein			CUR178_01687	915	304	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1559796	1561289	+							CUR178_01688	1494		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1559796	1561289	+			KAG5468852.1	hypothetical protein			CUR178_01688	1494		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1559796	1561289	+	KAG5468852.1			hypothetical protein			CUR178_01688	1494	497	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1562207	1562500	+							CUR178_01689	294		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1562207	1562500	+			KAG5468853.1	hypothetical protein			CUR178_01689	294		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1562207	1562500	+	KAG5468853.1			hypothetical protein			CUR178_01689	294	97	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1563811	1565412	+							CUR178_01690	1602		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1563811	1565412	+			KAG5468854.1	hypothetical protein			CUR178_01690	1602		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1563811	1565412	+	KAG5468854.1			hypothetical protein			CUR178_01690	1602	533	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1566657	1568276	+							CUR178_01691	1620		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1566657	1568276	+			KAG5468855.1	hypothetical protein			CUR178_01691	1620		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1566657	1568276	+	KAG5468855.1			hypothetical protein			CUR178_01691	1620	539	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1571693	1579570	+							CUR178_01692	7878		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1571693	1579570	+			KAG5468856.1	hypothetical protein			CUR178_01692	7878		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1571693	1579570	+	KAG5468856.1			hypothetical protein			CUR178_01692	7878	2625	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1580806	1581018	+							CUR178_01693	213		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1580806	1581018	+			KAG5468857.1	hypothetical protein			CUR178_01693	213		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1580806	1581018	+	KAG5468857.1			hypothetical protein			CUR178_01693	213	70	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1581330	1581683	+							CUR178_01694	354		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1581330	1581683	+			KAG5468858.1	hypothetical protein			CUR178_01694	354		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1581330	1581683	+	KAG5468858.1			hypothetical protein			CUR178_01694	354	117	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1583320	1584132	+							CUR178_01695	813		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1583320	1584132	+			KAG5468859.1	hypothetical protein			CUR178_01695	813		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1583320	1584132	+	KAG5468859.1			hypothetical protein			CUR178_01695	813	270	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1586912	1587229	+							CUR178_01696	318		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1586912	1587229	+			KAG5468860.1	hypothetical protein			CUR178_01696	318		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1586912	1587229	+	KAG5468860.1			hypothetical protein			CUR178_01696	318	105	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1590700	1590987	+							CUR178_01697	288		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1590700	1590987	+			KAG5468861.1	hypothetical protein			CUR178_01697	288		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1590700	1590987	+	KAG5468861.1			hypothetical protein			CUR178_01697	288	95	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1594166	1598278	+							CUR178_01698	4113		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1594166	1598278	+			KAG5468862.1	hypothetical protein			CUR178_01698	4113		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1594166	1598278	+	KAG5468862.1			hypothetical protein			CUR178_01698	4113	1370	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1599323	1601818	+							CUR178_01699	2496		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1599323	1601818	+			KAG5468863.1	hypothetical protein			CUR178_01699	2496		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1599323	1601818	+	KAG5468863.1			hypothetical protein			CUR178_01699	2496	831	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1603004	1603450	+							CUR178_01700	447		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1603004	1603450	+			KAG5468864.1	hypothetical protein			CUR178_01700	447		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1603004	1603450	+	KAG5468864.1			hypothetical protein			CUR178_01700	447	148	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1604700	1606136	+							CUR178_01701	1437		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1604700	1606136	+			KAG5468865.1	hypothetical protein			CUR178_01701	1437		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1604700	1606136	+	KAG5468865.1			hypothetical protein			CUR178_01701	1437	478	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1606536	1608056	+							CUR178_01702	1521		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1606536	1608056	+			KAG5468866.1	hypothetical protein			CUR178_01702	1521		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1606536	1608056	+	KAG5468866.1			hypothetical protein			CUR178_01702	1521	506	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1608594	1608905	+							CUR178_01703	312		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1608594	1608905	+			KAG5468867.1	hypothetical protein			CUR178_01703	312		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1608594	1608905	+	KAG5468867.1			hypothetical protein			CUR178_01703	312	103	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1610442	1611437	+							CUR178_01704	996		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1610442	1611437	+			KAG5468868.1	hypothetical protein			CUR178_01704	996		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1610442	1611437	+	KAG5468868.1			hypothetical protein			CUR178_01704	996	331	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1612437	1613429	+							CUR178_01705	993		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1612437	1613429	+			KAG5468869.1	hypothetical protein			CUR178_01705	993		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1612437	1613429	+	KAG5468869.1			hypothetical protein			CUR178_01705	993	330	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1614135	1615385	+							CUR178_01706	1251		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1614135	1615385	+			KAG5468870.1	hypothetical protein			CUR178_01706	1251		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1614135	1615385	+	KAG5468870.1			hypothetical protein			CUR178_01706	1251	416	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1616210	1618237	+							CUR178_01707	2028		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1616210	1618237	+			KAG5468871.1	hypothetical protein			CUR178_01707	2028		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1616210	1618237	+	KAG5468871.1			hypothetical protein			CUR178_01707	2028	675	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1619928	1622630	+							CUR178_01708	2703		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1619928	1622630	+			KAG5468872.1	hypothetical protein			CUR178_01708	2703		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1619928	1622630	+	KAG5468872.1			hypothetical protein			CUR178_01708	2703	900	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1624315	1626384	+							CUR178_01709	2070		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1624315	1626384	+			KAG5468873.1	hypothetical protein			CUR178_01709	2070		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1624315	1626384	+	KAG5468873.1			hypothetical protein			CUR178_01709	2070	689	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1627676	1628467	+							CUR178_01710	792		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1627676	1628467	+			KAG5468874.1	hypothetical protein			CUR178_01710	792		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1627676	1628467	+	KAG5468874.1			hypothetical protein			CUR178_01710	792	263	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1629833	1631347	+							CUR178_01711	1515		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1629833	1631347	+			KAG5468875.1	hypothetical protein			CUR178_01711	1515		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1629833	1631347	+	KAG5468875.1			hypothetical protein			CUR178_01711	1515	504	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1632829	1633758	+							CUR178_01712	930		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1632829	1633758	+			KAG5468876.1	hypothetical protein			CUR178_01712	930		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1632829	1633758	+	KAG5468876.1			hypothetical protein			CUR178_01712	930	309	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1634507	1642294	+							CUR178_01713	7788		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1634507	1642294	+			KAG5468877.1	hypothetical protein			CUR178_01713	7788		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1634507	1642294	+	KAG5468877.1			hypothetical protein			CUR178_01713	7788	2595	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1643023	1643955	+							CUR178_01714	933		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1643023	1643955	+			KAG5468878.1	hypothetical protein			CUR178_01714	933		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1643023	1643955	+	KAG5468878.1			hypothetical protein			CUR178_01714	933	310	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1645041	1647497	+							CUR178_01715	2457		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1645041	1647497	+			KAG5468879.1	hypothetical protein			CUR178_01715	2457		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1645041	1647497	+	KAG5468879.1			hypothetical protein			CUR178_01715	2457	818	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1648804	1650204	+							CUR178_01716	1401		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1648804	1650204	+			KAG5468880.1	hypothetical protein			CUR178_01716	1401		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1648804	1650204	+	KAG5468880.1			hypothetical protein			CUR178_01716	1401	466	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1651090	1653069	+							CUR178_01717	1980		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1651090	1653069	+			KAG5468881.1	hypothetical protein			CUR178_01717	1980		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1651090	1653069	+	KAG5468881.1			hypothetical protein			CUR178_01717	1980	659	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1653820	1666545	+							CUR178_01718	12726		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1653820	1666545	+			KAG5468882.1	hypothetical protein			CUR178_01718	12726		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1653820	1666545	+	KAG5468882.1			hypothetical protein			CUR178_01718	12726	4241	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1667745	1668191	+							CUR178_01719	447		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1667745	1668191	+			KAG5468883.1	hypothetical protein			CUR178_01719	447		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1667745	1668191	+	KAG5468883.1			hypothetical protein			CUR178_01719	447	148	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1669014	1670756	+							CUR178_01720	1743		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1669014	1670756	+			KAG5468884.1	hypothetical protein			CUR178_01720	1743		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1669014	1670756	+	KAG5468884.1			hypothetical protein			CUR178_01720	1743	580	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1672080	1673009	+							CUR178_01721	930		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1672080	1673009	+			KAG5468885.1	hypothetical protein			CUR178_01721	930		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1672080	1673009	+	KAG5468885.1			hypothetical protein			CUR178_01721	930	309	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1673955	1674620	+							CUR178_01722	666		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1673955	1674620	+			KAG5468886.1	hypothetical protein			CUR178_01722	666		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1673955	1674620	+	KAG5468886.1			hypothetical protein			CUR178_01722	666	221	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1675157	1676665	+							CUR178_01723	1509		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1675157	1676665	+			KAG5468887.1	hypothetical protein			CUR178_01723	1509		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1675157	1676665	+	KAG5468887.1			hypothetical protein			CUR178_01723	1509	502	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1677798	1678409	+							CUR178_01724	612		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1677798	1678409	+			KAG5468888.1	hypothetical protein			CUR178_01724	612		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1677798	1678409	+	KAG5468888.1			hypothetical protein			CUR178_01724	612	203	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1679078	1679374	+							CUR178_01725	297		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1679078	1679374	+			KAG5468889.1	hypothetical protein			CUR178_01725	297		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1679078	1679374	+	KAG5468889.1			hypothetical protein			CUR178_01725	297	98	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1679981	1681213	+							CUR178_01726	1233		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1679981	1681213	+			KAG5468890.1	hypothetical protein			CUR178_01726	1233		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1679981	1681213	+	KAG5468890.1			hypothetical protein			CUR178_01726	1233	410	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1681893	1683671	+							CUR178_01727	1779		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1681893	1683671	+			KAG5468891.1	hypothetical protein			CUR178_01727	1779		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1681893	1683671	+	KAG5468891.1			hypothetical protein			CUR178_01727	1779	592	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1684165	1684392	+							CUR178_01728	228		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1684165	1684392	+			KAG5468892.1	hypothetical protein			CUR178_01728	228		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1684165	1684392	+	KAG5468892.1			hypothetical protein			CUR178_01728	228	75	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1684943	1685293	+							CUR178_01729	351		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1684943	1685293	+			KAG5468893.1	hypothetical protein			CUR178_01729	351		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1684943	1685293	+	KAG5468893.1			hypothetical protein			CUR178_01729	351	116	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1685554	1685877	+							CUR178_01730	324		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1685554	1685877	+			KAG5468894.1	hypothetical protein			CUR178_01730	324		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1685554	1685877	+	KAG5468894.1			hypothetical protein			CUR178_01730	324	107	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1686870	1687604	+							CUR178_01731	735		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1686870	1687604	+			KAG5468895.1	hypothetical protein			CUR178_01731	735		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1686870	1687604	+	KAG5468895.1			hypothetical protein			CUR178_01731	735	244	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1689071	1689709	+							CUR178_01732	639		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1689071	1689709	+			KAG5468896.1	hypothetical protein			CUR178_01732	639		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1689071	1689709	+	KAG5468896.1			hypothetical protein			CUR178_01732	639	212	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1690653	1691450	+							CUR178_01733	798		
mRNA		GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1690653	1691450	+			KAG5468897.1	hypothetical protein			CUR178_01733	798		
CDS	with_protein	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1690653	1691450	+	KAG5468897.1			hypothetical protein			CUR178_01733	798	265	
gene	protein_coding	GCA_017916305.1	Primary Assembly	chromosome	34	CM030609.1	1692936	1696526	+							CUR178_01734	3591		
