# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1171963	1172421	+	AIO01583.1			hypothetical protein			LPMP_332920	459	152	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1173713	1175137	+							LPMP_332930	1425		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1173713	1175137	+			AIO01584.1	transcription elongation factor-like protein			LPMP_332930	1425		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1173713	1175137	+	AIO01584.1			transcription elongation factor-like protein			LPMP_332930	1425	474	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1176491	1178251	+							LPMP_332940	1761		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1176491	1178251	+			AIO01585.1	hypothetical protein			LPMP_332940	1761		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1176491	1178251	+	AIO01585.1			hypothetical protein			LPMP_332940	1761	586	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1180042	1181046	+							LPMP_332950	1005		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1180042	1181046	+			AIO01586.1	D-alanyl-glycyl endopeptidase-like protein			LPMP_332950	1005		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1180042	1181046	+	AIO01586.1			D-alanyl-glycyl endopeptidase-like protein			LPMP_332950	1005	334	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1183295	1184479	+							LPMP_332960	1185		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1183295	1184479	+			AIO01587.1	hypothetical protein			LPMP_332960	1185		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1183295	1184479	+	AIO01587.1			hypothetical protein			LPMP_332960	1185	394	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1187322	1188719	+							LPMP_332970	1398		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1189537	1190685	+							LPMP_332980	1149		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1189537	1190685	+			AIO01588.1	D-alanyl-glycyl endopeptidase-like protein			LPMP_332980	1149		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1189537	1190685	+	AIO01588.1			D-alanyl-glycyl endopeptidase-like protein			LPMP_332980	1149	382	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1192346	1193761	+							LPMP_332990	1416		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1192346	1193761	+			AIO01589.1	hypothetical protein			LPMP_332990	1416		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1192346	1193761	+	AIO01589.1			hypothetical protein			LPMP_332990	1416	471	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1195101	1195448	+							LPMP_333000	348		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1195101	1195448	+			AIO01590.1	hypothetical protein			LPMP_333000	348		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1195101	1195448	+	AIO01590.1			hypothetical protein			LPMP_333000	348	115	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1196271	1197497	+							LPMP_333010	1227		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1196271	1197497	+			AIO01591.1	hypothetical protein			LPMP_333010	1227		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1196271	1197497	+	AIO01591.1			hypothetical protein			LPMP_333010	1227	408	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1202114	1202947	+							LPMP_333020	834		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1202114	1202947	+			AIO01592.1	hypothetical protein			LPMP_333020	834		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1202114	1202947	+	AIO01592.1			hypothetical protein			LPMP_333020	834	277	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1219311	1227563	+							LPMP_333030	8253		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1219311	1227563	+			AIO01593.1	hypothetical protein			LPMP_333030	8253		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1219311	1227563	+	AIO01593.1			hypothetical protein			LPMP_333030	8253	2750	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1231588	1236717	+							LPMP_333040	5130		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1231588	1236717	+			AIO01594.1	hypothetical protein			LPMP_333040	5130		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1231588	1236717	+	AIO01594.1			hypothetical protein			LPMP_333040	5130	1709	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1242227	1243171	+							LPMP_333050	945		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1242227	1243171	+			AIO01595.1	hypothetical protein			LPMP_333050	945		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1242227	1243171	+	AIO01595.1			hypothetical protein			LPMP_333050	945	314	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1247074	1251645	+							LPMP_333060	4572		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1247074	1251645	+			AIO01596.1	hypothetical protein			LPMP_333060	4572		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1247074	1251645	+	AIO01596.1			hypothetical protein			LPMP_333060	4572	1523	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1255924	1258287	+							LPMP_333070	2364		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1255924	1258287	+			AIO01597.1	hypothetical protein			LPMP_333070	2364		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1255924	1258287	+	AIO01597.1			hypothetical protein			LPMP_333070	2364	787	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1269573	1271966	+							LPMP_333080	2394		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1269573	1271966	+			AIO01598.1	hypothetical protein			LPMP_333080	2394		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1269573	1271966	+	AIO01598.1			hypothetical protein			LPMP_333080	2394	797	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1279977	1284710	+							LPMP_333090	4734		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1279977	1284710	+			AIO01599.1	hypothetical protein			LPMP_333090	4734		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1279977	1284710	+	AIO01599.1			hypothetical protein			LPMP_333090	4734	1577	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1287208	1290924	+							LPMP_333100	3717		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1287208	1290924	+			AIO01600.1	hypothetical protein			LPMP_333100	3717		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1287208	1290924	+	AIO01600.1			hypothetical protein			LPMP_333100	3717	1238	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1296289	1297281	+							LPMP_333110	993		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1296289	1297281	+			AIO01601.1	hypothetical protein			LPMP_333110	993		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1296289	1297281	+	AIO01601.1			hypothetical protein			LPMP_333110	993	330	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1301107	1304055	+							LPMP_333120	2949		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1301107	1304055	+			AIO01602.1	hypothetical protein			LPMP_333120	2949		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1301107	1304055	+	AIO01602.1			hypothetical protein			LPMP_333120	2949	982	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1308466	1311774	+							LPMP_333130	3309		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1308466	1311774	+			AIO01603.1	hypothetical protein			LPMP_333130	3309		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1308466	1311774	+	AIO01603.1			hypothetical protein			LPMP_333130	3309	1102	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1317246	1320098	+							LPMP_333140	2853		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1317246	1320098	+			AIO01604.1	hypothetical protein			LPMP_333140	2853		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1317246	1320098	+	AIO01604.1			hypothetical protein			LPMP_333140	2853	950	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1329642	1332605	+							LPMP_333150	2964		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1329642	1332605	+			AIO01605.1	hypothetical protein			LPMP_333150	2964		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1329642	1332605	+	AIO01605.1			hypothetical protein			LPMP_333150	2964	987	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1333499	1337809	+							LPMP_333160	4311		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1333499	1337809	+			AIO01606.1	ABC transporter family-like protein			LPMP_333160	4311		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1333499	1337809	+	AIO01606.1			ABC transporter family-like protein			LPMP_333160	4311	1436	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1338654	1340696	+					TDBP1		LPMP_333170	2043		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1338654	1340696	+			AIO01607.1	tyrosyl-DNA phosphodiesterase, putative	TDBP1		LPMP_333170	2043		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1338654	1340696	+	AIO01607.1			tyrosyl-DNA phosphodiesterase, putative	TDBP1		LPMP_333170	2043	680	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1344184	1345923	+							LPMP_333180	1740		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1347065	1349502	+							LPMP_333190	2438		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1347065	1349502	+			AIO01608.1	hypothetical protein			LPMP_333190	2438		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1347065	1349502	+	AIO01608.1			hypothetical protein			LPMP_333190	2438	811	partial
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1351247	1358017	+							LPMP_333200	6771		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1351247	1358017	+			AIO01609.1	hypothetical protein			LPMP_333200	6771		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1351247	1358017	+	AIO01609.1			hypothetical protein			LPMP_333200	6771	2256	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1361043	1364993	+							LPMP_333210	3951		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1361043	1364993	+			AIO01610.1	hypothetical protein			LPMP_333210	3951		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1361043	1364993	+	AIO01610.1			hypothetical protein			LPMP_333210	3951	1316	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1366090	1367487	+							LPMP_333220	1398		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1366090	1367487	+			AIO01611.1	hypothetical protein			LPMP_333220	1398		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1366090	1367487	+	AIO01611.1			hypothetical protein			LPMP_333220	1398	465	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1368588	1371431	+							LPMP_333230	2844		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1368588	1371431	+			AIO01612.1	hypothetical protein			LPMP_333230	2844		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1368588	1371431	+	AIO01612.1			hypothetical protein			LPMP_333230	2844	947	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1372228	1373148	+							LPMP_333240	921		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1372228	1373148	+			AIO01613.1	hypothetical protein			LPMP_333240	921		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1372228	1373148	+	AIO01613.1			hypothetical protein			LPMP_333240	921	306	
gene	pseudogene	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1373383	1376410	+							LPMP_333250	3028		pseudo
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1376908	1377363	+							LPMP_333260	456		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1376908	1377363	+			AIO01614.1	40S ribosomal protein S13, putative			LPMP_333260	456		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1376908	1377363	+	AIO01614.1			40S ribosomal protein S13, putative			LPMP_333260	456	151	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1378016	1379476	+							LPMP_333270	1461		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1378016	1379476	+			AIO01615.1	hypothetical protein			LPMP_333270	1461		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1378016	1379476	+	AIO01615.1			hypothetical protein			LPMP_333270	1461	486	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1380169	1381767	+							LPMP_333280	1599		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1380169	1381767	+			AIO01616.1	hypothetical protein			LPMP_333280	1599		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1380169	1381767	+	AIO01616.1			hypothetical protein			LPMP_333280	1599	532	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1382739	1384556	+							LPMP_333290	1818		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1382739	1384556	+			AIO01617.1	hypothetical protein			LPMP_333290	1818		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1382739	1384556	+	AIO01617.1			hypothetical protein			LPMP_333290	1818	605	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1385532	1385843	+							LPMP_333300	312		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1385532	1385843	+			AIO01618.1	small nuclear ribonucleoprotein SmD2			LPMP_333300	312		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1385532	1385843	+	AIO01618.1			small nuclear ribonucleoprotein SmD2			LPMP_333300	312	103	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1386709	1387713	+							LPMP_333310	1005		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1386709	1387713	+			AIO01619.1	cation transporter, putative			LPMP_333310	1005		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1386709	1387713	+	AIO01619.1			cation transporter, putative			LPMP_333310	1005	334	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1390727	1393441	+							LPMP_333320	2715		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1390727	1393441	+			AIO01620.1	beta prime cop protein, putative			LPMP_333320	2715		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1390727	1393441	+	AIO01620.1			beta prime cop protein, putative			LPMP_333320	2715	904	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1394440	1395357	+							LPMP_333330	918		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1394440	1395357	+			AIO01621.1	hypothetical protein			LPMP_333330	918		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1394440	1395357	+	AIO01621.1			hypothetical protein			LPMP_333330	918	305	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1396047	1398992	+							LPMP_333340	2946		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1396047	1398992	+			AIO01622.1	hypothetical protein			LPMP_333340	2946		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1396047	1398992	+	AIO01622.1			hypothetical protein			LPMP_333340	2946	981	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1400872	1402482	+							LPMP_333350	1611		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1400872	1402482	+			AIO01623.1	hypothetical protein			LPMP_333350	1611		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1400872	1402482	+	AIO01623.1			hypothetical protein			LPMP_333350	1611	536	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1403117	1403437	+							LPMP_333360	321		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1403117	1403437	+			AIO01624.1	60S ribosomal protein L44, putative			LPMP_333360	321		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1403117	1403437	+	AIO01624.1			60S ribosomal protein L44, putative			LPMP_333360	321	106	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1404039	1404452	+							LPMP_333370	414		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1404039	1404452	+			AIO01625.1	h1 histone-like protein			LPMP_333370	414		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1404039	1404452	+	AIO01625.1			h1 histone-like protein			LPMP_333370	414	137	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1406430	1407419	+							LPMP_333380	990		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1406430	1407419	+			AIO01626.1	hypothetical protein			LPMP_333380	990		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1406430	1407419	+	AIO01626.1			hypothetical protein			LPMP_333380	990	329	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1408596	1411445	+							LPMP_333390	2850		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1408596	1411445	+			AIO01627.1	ABC transporter family-like protein			LPMP_333390	2850		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1408596	1411445	+	AIO01627.1			ABC transporter family-like protein			LPMP_333390	2850	949	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1411866	1413050	+							LPMP_333400	1185		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1411866	1413050	+			AIO01628.1	delta-12 fatty acid desaturase			LPMP_333400	1185		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	33	CP009402.1	1411866	1413050	+	AIO01628.1			delta-12 fatty acid desaturase			LPMP_333400	1185	394	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	4344	5843	-							LPMP_340010	1500		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	4344	5843	-			AIO01629.1	pyruvate kinase, putative			LPMP_340010	1500		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	4344	5843	-	AIO01629.1			pyruvate kinase, putative			LPMP_340010	1500	499	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	6457	8646	-							LPMP_340020	2190		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	6457	8646	-			AIO01630.1	phosphatidylinositol-specific phospholipase-like protein			LPMP_340020	2190		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	6457	8646	-	AIO01630.1			phosphatidylinositol-specific phospholipase-like protein			LPMP_340020	2190	729	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	9871	10971	-							LPMP_340030	1101		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	9871	10971	-			AIO01631.1	2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative			LPMP_340030	1101		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	9871	10971	-	AIO01631.1			2-oxoisovalerate dehydrogenase beta subunit, mitochondrial precursor, putative			LPMP_340030	1101	366	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	13397	15421	-							LPMP_340040	2025		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	13397	15421	-			AIO01632.1	hypothetical protein			LPMP_340040	2025		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	13397	15421	-	AIO01632.1			hypothetical protein			LPMP_340040	2025	674	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	16387	17265	-							LPMP_340050	879		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	16387	17265	-			AIO01633.1	prohibitin, putative			LPMP_340050	879		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	16387	17265	-	AIO01633.1			prohibitin, putative			LPMP_340050	879	292	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	18290	20035	-					HKT1		LPMP_340060	1746		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	18290	20035	-			AIO01634.1	Trk system potassium uptake protein, putative	HKT1		LPMP_340060	1746		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	18290	20035	-	AIO01634.1			Trk system potassium uptake protein, putative	HKT1		LPMP_340060	1746	581	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	20947	21795	-							LPMP_340070	849		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	20947	21795	-			AIO01635.1	hypothetical protein			LPMP_340070	849		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	20947	21795	-	AIO01635.1			hypothetical protein			LPMP_340070	849	282	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	22939	23544	-							LPMP_340080	606		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	22939	23544	-			AIO01636.1	cytochrome b-c1 complex subunit 7, putative			LPMP_340080	606		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	22939	23544	-	AIO01636.1			cytochrome b-c1 complex subunit 7, putative			LPMP_340080	606	201	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	24452	25006	-							LPMP_340090	555		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	24452	25006	-			AIO01637.1	coatomer zeta subunit, putative			LPMP_340090	555		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	24452	25006	-	AIO01637.1			coatomer zeta subunit, putative			LPMP_340090	555	184	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	25740	27092	-							LPMP_340100	1353		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	25740	27092	-			AIO01638.1	hypothetical protein			LPMP_340100	1353		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	25740	27092	-	AIO01638.1			hypothetical protein			LPMP_340100	1353	450	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	27807	28367	-					ARL2		LPMP_340110	561		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	27807	28367	-			AIO01639.1	ADP-ribosylation factor-like 2, arl2, putative	ARL2		LPMP_340110	561		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	27807	28367	-	AIO01639.1			ADP-ribosylation factor-like 2, arl2, putative	ARL2		LPMP_340110	561	186	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	29263	29622	-							LPMP_340120	360		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	29263	29622	-			AIO01640.1	hypothetical protein			LPMP_340120	360		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	29263	29622	-	AIO01640.1			hypothetical protein			LPMP_340120	360	119	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	30300	31172	-							LPMP_340130	873		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	30300	31172	-			AIO01641.1	hypothetical protein			LPMP_340130	873		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	30300	31172	-	AIO01641.1			hypothetical protein			LPMP_340130	873	290	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	31977	32744	-							LPMP_340140	768		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	31977	32744	-			AIO01642.1	hypothetical protein			LPMP_340140	768		partial
CDS	with_protein	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	31977	32744	-	AIO01642.1			hypothetical protein			LPMP_340140	768	255	
gene	protein_coding	GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	33409	34428	-							LPMP_340150	1020		partial
mRNA		GCA_000755165.1	Primary Assembly	chromosome	34	CP009403.1	33409	34428	-			AIO01643.1	hypothetical protein			LPMP_340150	1020		partial
